web-scraper-order,web-scraper-start-url,title_raw,address_raw,price_raw,description_raw
"1678953566-1095","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Damen Cityvelo Retro ab Service","Zürich, 8304, 13.03.2023","280.-","Ich verkaufe hir ein Damen Cityvelo frisch ab Service mit 3 Monate Garanti. 

Einige Komponenten sind ersetzt worden und alle meine Velos sind in einem top Zustand. 

Rahmengrösse: 53cm
6 Gang 

Preis ist leicht verhandelbar, bei fragen bitte anrufen oder schreiben.
Velo befindet sich in Wallisellen und ich habe noch weitere Velos zu verkaufen."
"1678953566-1096","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Trek 8700 Carbon - City/Rennrad","Basel-Stadt, 4057, 13.03.2023","600.-","Der Carbon Klassiker von Trek aus dem Jahr 1995. Komplett neu aufbereitet als unkompliziertes, wendiges, 9.85 kg leichtes City-Rennrad.

Der Trek 8700 Carbon ZX Series Rahmen hat dem alter entsprechend ein paar Kratzer im Lack, ist aber generell in einem sehr guten Zustand. Das Velo wurde nach übernommenen Angaben nur wenig benutzt und stand einige Jahre im Keller.
Alle noch vorhandenen Originalteile sind komplett revidiert. 

Allgemeine Angaben:
- 9.85 kg
- 28 Zoll
- Rahmenhöhe 49cm
- Oberrohrlänge 57.5cm
- Vorbau 60mm
- Lenkerbreite 62cm
- Tretlagerhöhe 31cm
- Nachlauf Vorderrad ca. 7cm
- Stahl Starrgabel mit Schutzblech-Aufnahme 

Mit dem momentan eher kurzen verbauten Vorbau passt es für Körpergrössen von ca. 165cm - 180cm


Neue Komponente & Teile:
- 28"" Laufradsatz Fulcrum 900 (ca. 300km)
- 2x Continental Grandprix 28mm (ca. 300km) Kette & Kassette 8-fach Shimano 
- Pedale Union 
- Sattelstütze Alu Ergotec
- Tektro Bremsgriffe (Zweifinger)
- Tektro R359 Bremse Hinten
- Bremsschuhe Ultrega Hinten
- Lenker-Gumigriffe
- Flatbar Alu-Lenker von Ritchey: Rise ca. 2cm, Breite 62cm (kann gekürzt werden)
- Alle Kabelzüge und Kabelhüllen


Original & revidierte Komponenten:
- Deore XT 3x8 Schalthebel 
- Deore XT Wechsler
- Deore LX Umwerfer
- Deore LX Kurbelgarnitur 175mm 
- Deore LX V-Brake Vorne
- Deore Tretlager (nicht revidiert da guter Zustand)
- Vordere 3 Ritzel original aber guter Zustand


Ich verkaufe das Aufbauprojekt um einem Cargovelo platz zu schaffen und weil ich leider auch so schon mehr als genug Velos habe.
Für besseres Fotomaterial oder sonstige Fragen ungeniert kontaktieren.

Abholung, Besichtigen und Probefahren in 4057 Basel.
Mit Preisaufschlag SBB Velo-Versand oder Versand durch Metropol Kurier möglich."
"1678953566-1097","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Herren Cityvelo Retro ab Service","Zürich, 8304, 13.03.2023","290.-","Ich verkaufe hier ein Cityvelo frisch ab Service mit 3 Monate Garanti. 

Einige Komponenten sind ersetzt worden und alle meine Velos sind in einem top Zustand. 

Rahmengrösse: 57cm
6 Gang 

Preis ist leicht verhandelbar, bei fragen bitte anrufen oder schreiben.
Velo befindet sich in Wallisellen und ich habe noch weitere Velos zu verkaufen."
"1678953566-1098","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Gravelbike Kelly's Soot 30 Grösse M","Bern, 3008, 13.03.2023","700.-","Ich verkaufe mein Gravel Bike von Kelly's, das Modell Soot 30 in der Grösse M, gekauft im Mai 2020 (Quittung vorhanden). Offiziell für Personen zwischen 172 - 186 cm. Ich bin allerdings 168 cm und für mich passte es gut (mit einer etwas weniger sportlichen Position). Die Sitzrohrlänge ist 51.5 cm. 

Ein tolles Einsteiger Gravelbike mit Alurahmen und Carbongabel. Danke den mechanischen Scheibenbremsen auch bei nassen Verhältnissen gutes Bremsverhalten. Die Schaltung ist Shimano Claris (16 Gänge, 2 x 8).

Ich bin mit dem Velo schon über 2000 km gefahren und demnach hat es normale Abnutzungsspuren. Es ist frisch ab einem Service, wobei das Griffband und ein Bremskabel erneuert wurden. 

Darf gerne besichtigt und probegefahren werden. Ich verkaufe es, da ich dank dieses Velos zu einer begeisterten Velofahrerin geworden bin und mir ein noch besseres Velo gekauft habe."
"1678953566-1099","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Thule Veloträger für Garage.","Bern, 3251, 13.03.2023","150.-","Wohnmobil Veloträger für Garageneinbau.
Thule Omni Bike Sport für 2 Velos.
Gewicht 5,6 Kg."
"1678953566-1100","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Thule BackPac KIT 18","Aargau, 5423, 13.03.2023","180.-","Ich verkaufe mein gebrauchter Veloheckträger von Thule. 

Thule BackPac Kit 15 2020
Zustand: wenig gebraucht, keine Mängel
Träger: aktuell für 2 Velos; 
Der Träger kann auf andere Fahrzeuge und mehr Velos erweitert werden; diese Kits müssen gekauft werden

Nur Abholung, keine Garantie, ab Platz.

Bei Fragen stehe ich Ihnen gerne zur Verfügung. 

Gekauft für Citroen Spacetourer. 
Geht auch auf andere Modelle wie, Mercedes Vito, Nissan Space Star, Opel Vectra, Peugeot Traveller, Seat Cordoba"
"1678953566-1101","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Wohnwagen Hobby Prestige 650 WFU","Luzern, 6170, 13.03.2023","24'500.-","Zu verkaufen sehr gepflegter, schöner Wohnwagen Marke Hobby.
Zubehör: Auflastung auf 2200 Kg, Mover, Heckveloträger für 2 Velos, Aussenstore, separater Aussenteppichstaufach unter dem Wohnwagen inkl. speziell angefertigter Bodenteppich, Alufelgen, Ersatzrad mit Alufelge, Fussbodenheizung, automatische Sat Anlage, Radio mit Soundpacket, Grosser Kühlschrank mit Gefrierschrank, Apotheker-Auszugschrank in der Küche, grosse Rundsitzgruppe und ein separates Raum Bad hinten bieten besonderen Luxus. 2 oder 4 Schlafplätze möglich, im Wohnwagen wurde nicht geraucht.
Der Wohnwagen war bei nicht Gebrauch immer in einer Einstellhalle eingestellt."
"1678953566-1102","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Wohnmobil Sunlight T68 Fiat Capron","Aargau, 5102, 13.03.2023","50'000.-","Das Wohnmobil befindet sich in einem sehr gepflegten Zustand. 
Im Jahr 2020 wurden eine Solaranlage (2 x 120 W) inkl. Inverter Dometic 1800W, sowie eine Klimaanlage installiert. Eine Nespresso Maschine wurde in der Küche inkl. 230 V Steckdose montiert. Die Vorhänge wurden neu genäht sowie die Sitze überarbeitet. 

Länge/Breite/Höhe: 743 cm / 233 cm / 291 cm
2945 kg Leergewicht - bis zu 3500 kg zuladbar 

Gaskontrolle wurde im Juni 2022 durchgeführt. 

Das Wohnmobil bietet viel Platz und Stauraum. Der Veloträger kann bis zu 4 Velos aufnehmen. 

Das Wohnmobil wurde Sommer und Winter in einer Halle eingelagert. 

Im hinteren Bereich (Doppelbett) wurde ein Rausfallschutz eingebaut für unser Baby, dieser kann selbstverständlich mit zwei Handgriffen wieder entfernt werden."
"1678953566-1103","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Veloständer ALCOR 3","St. Gallen, 8889, 13.03.2023","520.-","Zu verkaufen ein neuer Veloständer der Marke ALCOR

für 3 Fahrräder oder auch E-Bike

Abschließbar und abkippbar so das der Kofferraum auch mit den Velos geöffnet werden kann"
"1678953566-1104","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Mofa Pony GTX 521 neuwertig ab Service kein Sachs Puch Ciao","Luzern, 6182, 13.03.2023","2'790.-","Jg. 2020
km 9400
Top Zustand und frisch ab Service inkl. Motor Revision vom Fachmann
Kurbelwelle, Kurbelwellenlager und Zylinder sind neu

Kettenkit und Reifen mit Schläuche ist neu

Kräftiges Mofa am Berg / läuft 40km/h

immer viele Occasion Mofas und Velos ab Lager
infos und weitere Bilder per Whatsapp oder Tel. 078 770 24 89
Hauslieferung gegen Aufpreis nach Absprache möglich!"
"1678953566-1105","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Simplon Fully Rot Zollgrösse 26","Graubünden, 7000, 13.03.2023","400.-","?

HÄNDLER

INSERIEREN

KONTAKT

Startseite

Velos Mountainbike

PRICE

Zurück zu Suchresultaten

?

?

?

?

?

?

?

?

Beschreibung

Standort

Kontakt

PRICE Marathon 650b

Preis:

CHF 400.- (Fix)

Zustand: Neuwertig 
Occasion

Rahmengrösse:

26 zoll, Unisex

Radgrösse:
29

Federung:
Vollgefedert

Farbe:
rot

Baujahr:
2015

Schaltung:
Shimano

Material:
Alu

Marke:
PRICE Bikes

Beschreibung
Das Fully ist mit hervorragenden Fox Federungen ausgestattet. Die Schaltgruppe ist von Shimano XT (2 mal 10) Das Bike wurde als Testbike genutzt."
"1678953566-1106","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Velos und Kinderwagen","Zürich, 8302, 13.03.2023","250.-","Alles muss weg........."
"1678953566-1107","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Veloträger Heck","Nidwalden, 6373, 13.03.2023","120.-","Universal Veloträger für 2 Velos, super praktisch"
"1678953566-1108","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Fahrradträger","Bern, 3250, 13.03.2023","450.-","Gut erhaltener Veloträger für 3 Velos
Für Anhängerkupplung
Klappbar
Nutzlast 60 kg"
"1678953566-1109","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Veloträger mieten Thule 3 Velos Easyfold XT3","Zürich, 8162, 13.03.2023","14.-","THULE Easyfold XT3 Easyfold Anhängerkupplungsträger (für 3 Velos oder Ebikes) zu vermieten: 
CHF 14.- pro Tag 
CHF 40.- Wochenende 
CHF 60.- für 1 Woche pauschal* 
CHF 110- für 2 Wochen pauschal* 
*jeder weitere Tag für CHF 10.- 

Depot: CHF 300.- 

Für Schäden, welche über die normale Beanspruchung hinausgehen, haftet der Mieter aufgrund OR 253 ff.

THULE 934 EasyFold XT 3 Fahr­rad­trä­ger faltbar schwarz 
Der komplett zusammenklappbare, kompakte und benutzerfreundliche Anhängekupplungs-Fahrradträger für Fahrräder jeder Art Produkteigenschaften Komplett faltbar für bequeme Montage, Handhabung und Lagerung Hohe Zuladung ermöglicht den Transport von E-Bikes und schweren Mountainbikes Einfache Befestigung der Fahrräder durch abnehmbare Fahrradhaltearme mit abschließbaren Thule AcuTight Drehmomentbegrenzer-Knöpfen, die , wenn das optimale Drehmoment erreicht ist. Großer Abstand zwischen den Felgenhaltern sorgt für einen reibungslosen Fahrradtransport Extra lange Felgenhaltebänder mit Ratschenfunktion gestatten die einfache Befestigung von Rädern (Radbreite bis 4.7 Zoll), wodurch der Transport von Fatbikes ermöglicht wird Praktischer Abklappmechanismus mit Fußpedal ermöglicht einfachen Zugang zum Kofferraum, selbst mit Fahrrädern auf dem Träger Einfache Montage und Einstellung des Fahrradträgers vor dem Schließen des Spannhebels dank der stabilen Verbindung zur Anhängekupplung Ergonomischer Transport des Fahrradträgers dank integrierter Transporträder und Tragegriffe Vormontiert, kein Werkzeug erforderlich 

Schließen Sie Ihre Fahrräder am Fahrradträger und den Fahrradträger an der Anhängekupplung 
ab 
Technische Daten Max. 
Anzahl Fahrräder 3 
Zuladung 60 kg 
Max. Gewicht pro Fahrrad 30 kg 
Maße 123 x 83 x 86 cm 
Maße zusammengeklappt 31 x 83 x 86 cm 
Gewicht 23.1 kg 
Eignung für Rahmengrößen 22-80 mm 
Abnehmbare Rahmenhalter Ja 
Abstand zwischen Fahrrädern 22/19 cm Radmontage an verstellbaren Haltern Pump buckles Abklappbar (mit Fahrrädern) Ja 
Geeignet für Fahrzeuge mit Ersatzrad am Heck Nein 
Rückleuchten Ja 
Steckeranschluss 13-pin 
Kompatibel mit One-Key System Ja 
Fahrrad am Träger abschließbar Ja 
Träger abschließbar am Fahrzeug Ja 
Farbe schwarz"
"1678953566-1110","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=4&query=velos","Heckträger für Velos","Schwyz, 6438, 13.03.2023","Gratis","Gebrauchter Heckträger für Velos."
"1678953568-1111","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Fahrradständer für 3 Velos","Luzern, 6018, Gestern 06:39","20.-","In einem sehr guten Zustand"
"1678953568-1112","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","NEU - Avid Elixir CR/R Scheibenbremsbeläge - auch für SRAM","Bern, 3656, Gestern 06:38","5.-","Verkauft werden Scheibenbremsbeläge - kompatible für zahlreiche Velos und E-Bikes (siehe Modell gemäss Fotos). Pro Stück 5.--. Kann sowohl bar bezahlt werden bei Abholung in Ringoldswil oder Übergabe in Bern, wie auch gegen Aufpreis von CHF 1.10 pro Stück per Post verschickt werden! 

Viel Spass!!!!"
"1678953568-1113","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","E-Velo, Elektrovelo, E-Bike, Elektro Fahrrad, NEU","Zürich, 8913, 14.03.2023","2'650.-","Toledo Cruiser, Sonderpreis Fr. 2400.- statt Fr. 2650.- (bis Ende März 23)

Neues Elekro-Velo zu verkaufen siehe Fotos.

Lieferung erfolgt voraussichtlich im April/Mai 2023. Carbon Rahmen, 26 oder 28 Zoll,, 500 W, 40-60 km Reichweite, 21 Gänge, 45 km/h, 36 V 10 Ah Batterie, 3-4 h Aufladezeit, LCD Display, Up side down Federung, Angaben ohne Gewähr

Viele weitere Modelle für den Spass mit Elektro-Fahrzeugen:
elektro-fun punkt ch / velos"
"1678953568-1114","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","E-Velo, Elektrovelo, E-Bike, Elektro Fahrrad, NEU","Zürich, 8913, 14.03.2023","1'230.-","Toledo Baroness, Sonderpreis Fr. 1230.- statt Fr. 1480.- (bis Ende März 23)

Neues Elekro-Velo zu verkaufen siehe Fotos.

Lieferung erfolgt voraussichtlich im April/Mai 2023. Alurahmen, 26 Zoll,, 250 W, 40-60 km Reichweite, 18 Gänge, 25 km/h, 36 V 8 Ah Batterie, 3-4 h Aufladezeit, LCD Display, Up side down Federung, Angaben ohne Gewähr

Viele weitere Modelle für den Spass mit Elektro-Fahrzeugen:
elektro-fun punkt ch / velos"
"1678953568-1115","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Velo new","Bern, 3063, 14.03.2023","2'990.-","Now Velos 
076 416 02 28"
"1678953568-1116","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Thule Veloträger Backpac Kit 16 Opel-Volvo","Bern, 3302, 14.03.2023","90.-","Gut erhaltener Veloträger von Thule zu verkaufen.
2 Velos können transportiert werden. Nicht geeignet für schwere E-Bikes. (Stromer) Montage-Kit 16 ist bestimmt für diverse Automarken. Opel, Peugeot, Seat, Renault, Skoda, Subaru, Toyota, Volkswagen und Volvo. Muss abgeholt werden."
"1678953568-1117","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","VW T3 Typ2","St. Gallen, 9205, 14.03.2023","8'900.-","Verkaufe mein VW Bus 2.1Liter. Ist in sehr gutem Zustand, Frisch ab MFK und Service. Hat Zurzeit 232'000km. Elektronische Teile (Zündung, Relais, Anlasser) wurden in den letzten zwei Jahren stetig erneuert. Alle Belege vorhanden. Ohne Rost, Innenausbau 4jährig, damals wurden auch alles Dichtungen des Fahrzeuges ersetzt. Dazu gehört ein Aussenzelt, Dachträger, Veloträger (für 2 Velos), komplette Einrichtung mit Gasgrill und Werkzeugen. Dazu kommen noch diverse Ersatzteile.
Bei Interesse gebe ich Ihnen gerne Auskunft."
"1678953568-1118","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","SKODA Octavia Combi 1.8 TSI Elegance DSG","Aargau, 5734, 14.03.2023","8'500.-","Bremsen vorne 2022 / Bremsen hinten 2021 ersetzt, 8-fach bereift (8x Alufelgen), Servicegepflegt, ab MFK, Anhängerkupplung, 152'000 km, Dach-/Veloträger für 3 Velos, 1 Satz Schneeketten, DAB nachgerüstet"
"1678953568-1119","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Kindersitz Velo OK Baby mit verschiedenen Aufsätzen","St. Gallen, 9470, 14.03.2023","45.-","Kindersitz fürs Velo mit Verschiedenen Aufsätzen damit man den Sitz auf Verschiedenen Velos einfach aussetzen kann. 3 Aufsätze"
"1678953568-1120","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Unterstand für Fahrräder / Velo / Mofa - Sanilu","Bern, 3638, 14.03.2023","1'490.-","Produktinformationen ""Unterstand Deluxe""
Unterstand geeignet für Velos, Motorräder uvm. 

verzinkt aus Fichten- oder Douglasienholz mit Dach

    18mm dicke Diehlen aus imprägniertem Fichtenholz oder Douglasie, die nicht mehr behandelt werden müssen
    Die Holzpfosten betragen (88x88mm) und sind mit Kunststofffüssen ausgestattet
    Dach aus Stahlprofilblechen mit Aluminiumbeschichtung; mit Filz auf der Unterseite zur Schalldämpfung
    Befestigungsmaterial für die Paneele, Dach und Verankerung auf harten Oberflächen enthalten
    Alle Schmiedearbeiten sind gegen Rost verzinkt: 8 Jahre Garantie auf Verzinkung!


Abmessungen

Grösse: 244x185x208cm | Bodengrösse: 218x168cm

Brauchen Sie Hilfe beim Montieren? Unser Montageservice hilft Ihnen gerne dabei.

Haben Sie Fragen? Unser Beratungsteam beantwortet Ihre Fragen gerne. Auch gerne vor Ort in 3638 Pohlern. 


Bei Sanilu können Sie TWINT, Kauf auf Rechnung, Kauf auf Raten, PayPal oder Kreditkarte bezahlen.

Wir freuen uns auf Sie
Ihr Team von Sanilu, Du bist meine Familie"
"1678953568-1121","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Unterstand Carport für Fahrräder, Spielzeuge, Gartengeräte","Bern, 3638, 14.03.2023","1'990.-","Unterstand geeignet für Velos, Motorräder uvm. 
verzinkt aus Fichten- oder Douglasienholz mit Dach

Grösse Innenmasse: 2x2m

18mm dicke Diehlen aus imprägniertem Fichtenholz oder Douglasie, die nicht mehr behandelt werden müssen
Die Holzpfosten betragen (88x88mm) und sind mit Kunststofffüssen ausgestattet
Dach aus Stahlprofilblechen mit Aluminiumbeschichtung; mit Filz auf der Unterseite zur Schalldämpfung
Befestigungsmaterial für die Paneele, Dach und Verankerung auf harten Oberflächen enthalten
Alle Schmiedearbeiten sind gegen Rost verzinkt: 8 Jahre Garantie auf Verzinkung!"
"1678953568-1122","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","E-Velo, Elektrovelo, E-Bike, Elektro Fahrrad, NEU","Zürich, 8913, 14.03.2023","1'030.-","Toledo Futura, Sonderpreis Fr. 1030.- statt Fr. 1280.- (bis Ende März 23)

Neues Elekro-Velo zu verkaufen siehe Fotos.

Lieferung erfolgt voraussichtlich im April/Mai 2023. Alurahmen, 26 Zoll,, 250 W, 40-60 km Reichweite, 18 Gänge, 25 km/h, 36 V 8 Ah Batterie, 3-4 h Aufladezeit, LCD Display, Up side down Federung, Angaben ohne Gewähr

Viele weitere Modelle für den Spass mit Elektro-Fahrzeugen:
elektro-fun punkt ch / velos"
"1678953568-1123","https://www.tutti.ch/de/q/suche/Ak6V2ZWxvc8CUwMDAwA?sorting=newest&page=3&query=velos","Velocomputer Sigma 23.16 STS, wenig gebraucht","Bern, 3007, 14.03.2023","30.-","Velocomputer Sigma 23.16 STS sehr wenig gebraucht inklusive Pulsgurt und Halterung/Geschwindigkeitssensor für 2 verschiedene Velos zu verkaufen. 

Wichtigste Funktionen: Geschwindigkeitsmessung (nicht via GPS), Höhenmeter enthalten, Pulsaufzeichnungen, Programmierung von Intervallen möglich, Angabe der Steigung in %.

Der Computer inkl. Zubehör ist 1 Jahr alt und nur sehr wenig gebraucht. Neupreis: CHF 90.-"
